x,y,Width,Height,Var,ContrastMichelson,Entropy,IsSplit
204,368,4,16,15104.6,0.785354,5.21305,1
208,368,16,8,10933.1,0.864353,5.87263,1
224,368,8,8,15526.5,0.709402,5.25766,1
232,368,8,8,23734.6,0.70869,5.71875,1
240,368,16,16,16724.6,0.937725,6.43602,1
144,376,16,8,4394.59,0.726465,5.34528,1
160,376,16,8,519.812,0.593625,4.26665,1
176,376,16,8,2987.24,0.585903,5.24279,1
208,376,16,8,16175.6,0.72238,6.0906,1
160,256,16,16,21617.4,0.764081,6.53566,1
176,256,16,16,16499.7,0.732323,6.43281,1
192,256,16,16,16549.3,0.791711,6.45092,1
208,256,16,16,32330.4,0.922978,6.82011,1
224,256,16,16,18692.7,0.917582,6.12602,1
240,256,16,16,3270.28,0.882583,4.93677,1
128,264,32,16,26214.3,0.905598,6.87585,1
160,272,16,16,18867,0.873853,6.49812,1
176,272,16,16,19829.7,0.887875,6.2599,1
192,272,16,16,25434.7,0.886747,6.51207,1
224,272,16,16,32281.6,0.914573,6.71668,1
240,272,16,16,5005.79,0.915423,5.44166,1
128,280,32,8,23629.7,0.930233,6.65187,1
128,288,16,16,8662.34,0.787589,5.83317,1
144,288,16,16,12400.7,0.903134,6.29988,1
160,288,16,16,9509.71,0.849112,6.01073,1
184,288,8,16,9200.49,0.791091,5.18041,1
208,288,16,16,24665,0.813579,6.66235,1
224,288,16,16,30139.7,0.951163,6.53496,1
240,288,16,16,4783.72,0.9375,4.97052,1
128,304,16,16,2505.45,0.572816,5.29661,1
144,304,16,16,4479.69,0.673077,5.74633,1
160,304,16,16,11033.3,0.867044,5.91177,1
176,304,16,16,11005.8,0.898477,6.10447,1
192,304,16,16,29191.4,0.849224,6.60785,1
208,304,16,16,18995.7,0.813392,6.48169,1
224,304,16,16,33962.6,0.912442,6.60049,1
240,304,16,16,3643.47,0.93609,5.20836,1
128,320,16,16,8499.95,0.794667,5.97767,1
144,320,16,16,9439.03,0.768831,5.98657,1
160,320,8,16,44466.9,0.828162,6.01325,1
168,320,8,16,18452.4,0.724537,5.95509,1
176,320,16,16,8417.69,0.738863,6.04575,1
752,352,16,32,2848.04,0.506944,5.31682,1
688,368,16,16,5192.69,0.529557,5.53744,1
640,256,32,32,421.836,0.294872,3.86289,1
640,288,32,32,9435,0.696203,4.6627,1
640,320,32,32,30483.8,0.791805,6.76256,1
704,320,32,32,18996.1,0.698545,5.7752,1
736,320,32,32,23246.7,0.720635,6.14535,1
688,336,16,16,20695.3,0.647184,6.08217,1
640,352,32,32,5001.46,0.51,5.82257,1
672,352,32,32,3540.01,0.544776,5.63277,1
704,352,32,32,1604.72,0.4,5.24807,1
736,352,32,32,2471.4,0.506944,5.39316,1
672,320,32,32,24842.8,0.66309,5.9267,1
880,320,8,4,35526.2,0.455592,3.92923,0
888,320,8,4,7569.8,0.36,4.3247,0
880,324,8,4,14885.3,0.439331,4.6875,0
888,324,8,4,8576.67,0.397075,4.42923,0
872,328,4,4,8841.19,0.304933,2.97722,0
876,328,4,4,28857.4,0.400472,4,0
880,328,8,4,5690.55,0.351607,4.75,0
888,328,8,4,12662.8,0.6,4.75,0
872,332,4,4,16970.7,0.429759,3.875,0
876,332,4,4,2645.19,0.188005,3.75,0
880,332,8,4,2622.12,0.216,4.41391,0
888,332,8,4,2186.23,0.287671,3.92096,0
768,336,4,4,9927.18,0.249147,3.57782,0
772,336,4,4,43205.7,0.612554,4,0
856,336,4,4,39.8711,0.0135635,2.2246,0
864,336,4,4,31627.2,0.45098,4,0
868,336,4,4,11240.4,0.367853,3.875,0
872,336,4,4,12185.4,0.399776,3.625,0
880,336,8,4,7302.25,0.388551,4.60141,0
856,340,4,8,7304.87,0.27972,3.99173,0
864,340,4,4,25997.4,0.455161,3.75,0
868,340,4,4,2683.12,0.32622,3.45282,0
872,340,4,4,4001.75,0.333333,3.28064,0
880,340,8,4,3714.48,0.371681,4.5625,0
768,344,4,4,41533.4,0.618,3.875,0
772,344,4,4,7208.44,0.459038,4,0
776,344,4,4,38304.9,0.593082,3.875,0
780,344,4,4,122.09,0.0254351,2.95282,0
872,344,4,4,4764.48,0.400576,4,0
876,344,4,4,6438.25,0.410526,3.875,0
884,344,8,4,3543.15,0.374823,4.60141,0
892,344,4,4,968.746,0.165303,3.375,0
768,348,4,4,4198.75,0.364393,3.875,0
772,348,4,4,2034.19,0.279245,3.875,0
784,348,4,4,35387.5,0.629783,3.875,0
788,348,4,4,48973.7,0.529946,3.875,0
856,348,4,4,18043.5,0.537248,3.875,0
872,348,4,4,1363.81,0.237383,3.5,0
876,348,4,4,1071.94,0.190635,3.75,0
884,348,8,4,2036.62,0.335753,4.41391,0
892,348,4,4,1600.71,0.225473,3.5,0
800,352,4,4,1506.65,0.171115,3.20282,0
804,352,4,4,48522.4,0.574468,3.75,0
848,352,4,8,3841.79,0.25823,3.17096,0
852,352,4,8,39943.9,0.635148,4.72641,0
872,352,4,4,3971.11,0.338798,3.75,0
872,356,4,8,1617.93,0.256866,4.20282,0
784,360,4,4,2432.12,0.276596,3.625,0
788,360,4,4,3692.06,0.330189,3.5,0
844,360,4,4,14899.9,0.300226,3.57782,0
844,364,4,4,7928.93,0.40195,3.875,0
872,364,4,4,22372.2,0.517167,4,0
780,368,4,8,4550.73,0.346939,4.5,0
800,368,4,4,2436.36,0.207133,3.45282,0
804,368,8,4,3531.98,0.338061,4.625,0
816,368,4,8,35866.8,0.521249,4.17611,0
820,368,4,8,303.547,0.0528278,3.65564,0
828,368,4,8,120.71,0.0258303,3.18004,0
836,368,8,4,39790.6,0.597855,4.9375,0
860,368,4,4,7841.75,0.430928,3.57782,0
864,368,8,4,17072.4,0.513514,4.75,0
892,368,4,4,998.996,0.186325,3.57782,0
800,372,4,4,5415.19,0.340502,3.75,0
804,372,8,4,6002.03,0.34009,4.53891,0
836,372,8,4,11950.4,0.47561,4.75,0
860,372,4,4,9105.73,0.376596,3.875,0
864,372,8,4,1463.65,0.221239,4.28891,0
892,372,4,4,337.234,0.125234,3.375,0
780,376,4,8,2578.71,0.312578,4.07782,0
816,376,4,8,1703.38,0.237467,4.05423,0
820,376,4,8,48684.8,0.603873,4.53891,0
828,376,4,8,42544.4,0.51431,4.26532,0
832,376,4,4,32201.2,0.523132,3.875,0
836,376,8,4,8007.55,0.396439,4.75,0
852,376,4,4,3235.78,0.283582,3.5,0
856,376,4,4,20902.2,0.626149,3.875,0
860,376,4,4,2508.62,0.23319,3.75,0
832,380,4,4,7900.75,0.332491,3.75,0
836,380,8,4,20861.4,0.435945,4.8125,0
852,380,4,4,37733.8,0.550943,4,0
856,380,4,4,38224.6,0.553459,3.875,0
860,380,4,4,8006.84,0.33,4,0
888,312,4,8,31747.3,0.381066,4.53891,0
892,312,4,8,18484.5,0.502582,4.8125,0
776,336,8,4,109.402,0.030605,2.96452,0
860,336,4,16,38838.1,0.604736,5.08327,0
876,336,4,8,11021.6,0.478842,4.6875,0
888,336,8,8,6481.06,0.484561,5.02298,0
768,340,8,4,28990.2,0.649351,4.8125,0
776,340,8,4,2159.18,0.180277,3.78064,0
800,344,16,4,239.931,0.0393701,3.52666,0
864,344,4,8,17232.1,0.504762,4.8125,0
868,344,4,8,19469.7,0.496296,4.78891,0
880,344,4,8,1393.56,0.267327,4.28891,0
776,348,8,4,41634.3,0.535615,4.5625,0
792,348,8,4,35150.9,0.599229,4.75,0
800,348,16,4,21514.5,0.546789,3.89294,0
780,352,4,8,4031.08,0.407674,4.30423,0
808,352,4,8,19664.9,0.485965,3.53891,0
812,352,4,8,79.7725,0.0188917,2.90202,0
856,352,4,16,8179.05,0.505945,5.11517,0
860,352,4,16,26929.6,0.62117,5.53891,0
864,352,8,4,22432.4,0.532328,4.875,0
876,352,4,16,1496.14,0.231441,4.80423,0
800,356,8,4,9943.87,0.542965,4.45282,0
864,356,8,8,22475.7,0.575077,5.64445,0
780,360,4,8,1057.42,0.23124,4.01532,0
792,360,4,8,4354.53,0.324106,4.28891,0
796,360,4,8,1552.61,0.19403,4.13205,0
808,360,4,8,8108.29,0.558442,4.5,0
812,360,4,8,52464.8,0.617978,4.53891,0
832,360,4,8,89.2568,0.023544,2.76351,0
836,360,8,8,12371.3,0.40348,3.8369,0
848,360,8,8,11775.4,0.495702,5.50766,0
784,364,8,4,2312.44,0.308411,4.22641,0
864,364,8,4,27955.3,0.473588,4.72641,0
776,368,4,16,582.663,0.189015,4.15503,0
792,368,8,8,3673.01,0.307087,5.03321,0
824,368,4,16,748.513,0.149045,3.73363,0
832,368,4,8,5798.96,0.369231,3.45282,0
848,368,4,8,15116.2,0.463303,4.47641,0
852,368,4,8,1270.44,0.272727,4.03064,0
856,368,4,8,3034.33,0.294554,4.5625,0
872,368,8,8,1639.76,0.250746,4.74627,0
880,368,4,8,1853.95,0.265432,4.4375,0
792,376,8,8,1628.06,0.274538,4.65821,0
800,376,4,8,1018.7,0.208075,4.28891,0
804,376,8,8,461.944,0.168508,4.03075,0
848,376,4,8,4293.34,0.435464,4.45282,0
880,376,4,8,6485.8,0.418182,4.5625,0
892,376,4,8,2972.75,0.341917,4.5625,0
864,312,8,8,354.66,0.042236,3.87777,0
872,312,16,8,236.185,0.0486486,3.67543,0
864,320,8,8,78.0603,0.0224852,2.95599,0
872,320,8,8,80.5381,0.031591,2.89895,0
864,328,8,8,11778.9,0.477675,3.84935,0
784,336,16,4,165.015,0.0350034,3.4628,0
848,336,8,16,2364.13,0.258883,3.83757,0
784,340,16,8,3470.44,0.501887,3.66935,0
816,344,16,8,132.63,0.0342679,3.32232,0
768,352,4,16,489.059,0.172662,4.09266,0
772,352,8,16,1090.27,0.292894,4.78485,0
784,352,8,8,3738.12,0.524778,4.92353,0
792,352,8,8,3600.47,0.358876,4.79087,0
832,352,16,8,184.382,0.033557,3.62446,0
880,352,8,16,1509,0.287671,4.96105,0
888,352,8,16,3666.77,0.410765,5.4319,0
800,360,8,8,3952.79,0.288175,5.12086,0
768,368,8,16,1814.09,0.405316,5.04493,0
784,368,8,16,1750.13,0.39629,5.02177,0
812,368,4,16,3040.93,0.382456,4.70932,0
844,368,4,16,20860.7,0.582329,5.53891,0
884,368,8,16,12450.9,0.534826,5.89974,0
864,376,16,8,1187.12,0.219796,4.76625,0
864,288,32,8,362.674,0.0590476,4.09417,0
864,296,32,16,330.71,0.117083,4.02005,0
768,320,16,16,228.363,0.0619597,3.76979,0
784,320,16,16,154.012,0.0535094,3.4639,0
800,320,32,8,311.292,0.0526316,3.94388,0
832,320,16,16,123.566,0.0320151,3.33124,0
848,320,16,16,204.07,0.0491803,3.72065,0
800,328,32,16,349.892,0.072407,4.11767,0
832,336,16,16,257.58,0.0467405,3.89793,0
816,352,16,16,105.837,0.0316967,3.15644,0
768,256,32,32,712.434,0.0860215,4.54615,0
800,256,32,32,246.185,0.0644654,3.8825,0
832,256,32,32,814.2,0.0953437,4.62692,0
864,256,32,32,1325.36,0.120606,5.04619,0
768,288,32,32,727.475,0.106607,4.54239,0
800,288,32,32,1581.59,0.132208,5.15166,0
832,288,32,32,1055.47,0.111111,4.78695,0
880,320,8,8,32812.9,0.455592,5.18336,1
888,320,8,8,8198.04,0.40339,5.09571,1
872,328,4,8,34560.9,0.435855,4.42611,1
876,328,4,8,19895.4,0.433172,4.66391,1
880,328,8,8,5305.96,0.351607,5.32782,1
888,328,8,8,7485.05,0.6,5.01728,1
768,336,8,4,33137.5,0.612554,4.78891,1
856,336,4,16,22471.7,0.552163,4.75806,1
864,336,4,8,32718.6,0.455161,4.75,1
868,336,4,8,10978.2,0.483041,4.53891,1
872,336,4,8,9077.96,0.433486,4.20282,1
880,336,8,8,5828.44,0.455939,5.24586,1
768,344,4,8,30994.2,0.618,4.8125,1
772,344,4,8,6853.88,0.492021,4.75,1
776,344,8,4,29585.6,0.593082,4.10141,1
872,344,4,8,4110.26,0.408696,4.66391,1
968,268,8,4,6502.69,0.378995,4.75,0
964,272,8,4,11813.4,0.45,4.6875,0
976,272,4,8,715.327,0.211268,3.89032,0
980,272,4,8,5716.81,0.455399,4.51532,0
964,276,8,4,23511.8,0.582463,4.53891,0
968,280,4,8,1581.83,0.266781,4.14032,0
972,280,4,8,1398.47,0.292359,4.26532,0
924,288,4,4,1616.86,0.211568,3.625,0
960,288,4,8,1986.61,0.40411,4.1875,0
964,288,4,8,8756.18,0.673333,4.51532,0
924,292,4,4,473.484,0.114855,3.25,0
912,296,8,4,30950.8,0.578758,4.72641,0
920,296,8,4,6785.21,0.334746,4.60141,0
912,300,4,4,11393.8,0.513944,3.875,0
916,300,8,4,3955.31,0.349612,4.26532,0
924,300,4,4,10378.7,0.378378,4,0
896,304,4,4,3181,0.161122,3.375,0
900,304,4,4,25530.9,0.562057,4,0
912,304,4,4,3055.12,0.234899,3.75,0
916,304,8,4,5130.26,0.319005,4.4375,0
896,308,4,4,47457.1,0.544236,3.75,0
900,308,4,4,20328,0.565116,4,0
912,308,4,4,20806.1,0.453358,4,0
916,308,8,4,7445.48,0.453552,4.41391,0
908,312,4,4,7890.88,0.355932,3.875,0
920,312,4,8,5860.69,0.378223,4.8125,0
924,312,4,8,1405.03,0.315888,4.30423,0
908,316,4,4,2243.36,0.348089,3.625,0
984,332,4,4,3509.25,0.265857,3.875,0
988,332,4,4,13275.9,0.468785,3.75,0
976,336,4,4,1521.19,0.252336,3.875,0
988,336,4,4,17180,0.446809,3.875,0
976,340,4,4,3377.56,0.429119,3.32782,0
988,340,4,4,387.059,0.11028,3.25,0
984,344,4,8,5531.14,0.472727,4.45282,0
988,344,4,8,1254.15,0.285429,4.17923,0
928,256,4,16,6721.63,0.418308,4.81487,0
932,256,8,16,6450.35,0.458007,5.57233,0
940,256,4,16,5257.23,0.366906,5.21048,0
944,256,4,16,3020.75,0.329446,4.76572,0
948,256,8,16,1831.26,0.335165,5.05449,0
956,256,4,16,993.73,0.243942,4.62127,0
992,256,8,8,11831.1,0.59596,5.51945,0
1000,256,16,8,2480.23,0.40729,4.834,0
1016,256,8,8,1341.08,0.273292,4.64929,0
992,264,16,8,9672.99,0.650834,5.88825,0
1008,264,16,8,3665.36,0.512915,5.44045,0
896,272,4,16,241.234,0.0352645,3.64639,0
900,272,4,16,18594.5,0.439932,4.65564,0
904,272,4,16,9582.04,0.471199,5.29657,0
908,272,4,16,5889.22,0.378911,5.14798,0
920,272,8,8,2515.59,0.323308,4.76884,0
928,272,8,16,11488.1,0.452328,5.97021,0
936,272,8,16,2967.4,0.37037,5.28518,0
944,272,8,16,1993.71,0.289817,5.09697,0
952,272,8,16,5882.36,0.317073,5.5001,0
960,272,4,8,2602.56,0.244823,4.42923,0
972,272,4,8,7289.18,0.460199,4.75,0
920,280,8,8,9870.64,0.442623,5.2382,0
960,280,8,8,13694.3,0.644186,5.33961,0
976,280,8,8,900.562,0.311072,4.23161,0
896,288,4,16,347.147,0.0473373,3.88982,0
900,288,4,16,21065.7,0.41261,5.33961,0
912,288,4,8,57952.9,0.653358,4.72641,0
916,288,8,8,14735.1,0.476777,5.33805,0
936,288,8,8,2584.23,0.309735,4.82978,0
944,288,8,8,7390.68,0.443275,5.20282,0
968,288,8,8,3113.3,0.54878,5.05267,0
992,288,16,8,2627.34,0.427368,5.28044,0
1008,288,16,8,3431.43,0.45092,5.37154,0
936,296,8,16,12045.7,0.543011,5.91172,0
944,296,8,16,8981.25,0.592326,5.8347,0
992,296,8,8,2837,0.471074,5.12852,0
1000,296,16,8,3509.74,0.568228,5.44498,0
1016,296,8,8,6110.81,0.580952,5.22227,0
924,304,4,8,11349.5,0.529737,4.60141,0
928,304,8,4,5807.19,0.49492,4.6875,0
992,304,16,8,1708.18,0.368821,4.91103,0
928,308,8,8,5357.78,0.602862,5.24586,0
904,312,4,8,838.796,0.190647,4.10141,0
912,312,8,8,2174.53,0.456869,4.45808,0
936,312,4,8,10136.6,0.633851,4.6875,0
940,312,8,8,1944.49,0.30192,4.89072,0
948,312,4,8,2573.77,0.307301,4.20282,0
992,312,16,8,3066.85,0.493007,5.14047,0
928,316,8,4,1037.38,0.315476,4.32782,0
896,320,8,8,3334.91,0.411602,4.83236,0
904,320,16,8,1915.36,0.454861,5.08762,0
920,320,8,8,2655.94,0.378277,4.85493,0
928,320,16,8,5020.14,0.57513,5.50567,0
944,320,8,16,1381.3,0.279879,4.91212,0
952,320,8,16,3270.48,0.413153,5.43268,0
992,320,16,8,9122.74,0.666667,5.83054,0
1008,320,16,8,4687.93,0.404011,5.51696,0
896,328,16,8,2863.83,0.398714,5.24297,0
912,328,16,8,1552.01,0.455378,4.99803,0
928,328,16,8,3406.23,0.560886,5.21648,0
984,328,8,4,2738.16,0.256308,4.26532,0
992,328,16,8,6627.9,0.552141,5.58646,0
1008,328,16,8,2113.65,0.506173,5.13984,0
896,336,16,4,4069.63,0.371014,5.20282,0
944,336,4,16,1152.72,0.3,4.72006,0
948,336,8,16,3898.16,0.438017,5.49082,0
956,336,4,16,1051.18,0.225589,4.47268,0
980,336,8,8,4556.98,0.518574,5.12086,0
992,336,16,8,3262.6,0.489764,5.28147,0
896,340,16,8,2044,0.40519,5.09374,0
976,344,8,8,1111.57,0.238829,4.61259,0
992,344,16,8,4676.63,0.533646,5.60592,0
896,348,16,4,856.322,0.212355,4.42767,0
896,352,16,8,1474.21,0.359073,5.04173,0
912,352,8,16,980.793,0.377574,4.61078,0
920,352,4,32,4135.97,0.508039,5.51462,0
924,352,4,32,3489.96,0.40438,5.4907,0
928,352,8,16,3291.95,0.394612,5.41958,0
944,352,8,16,2759.08,0.374801,5.30799,0
952,352,8,16,2391.22,0.520599,5.08879,0
968,352,4,16,3981.2,0.498155,5.03064,0
972,352,8,16,1029.04,0.36803,4.67559,0
980,352,4,16,6605.58,0.506686,5.25352,0
896,360,16,8,1543.24,0.338403,5.05897,0
896,368,8,16,1661.15,0.330896,5.02727,0
904,368,8,16,2982.77,0.491086,5.24453,0
912,368,8,16,1613.99,0.334356,4.89718,0
928,368,8,16,2448.61,0.35748,5.1937,0
944,368,8,16,3436.65,0.479675,5.17296,0
952,368,8,16,2880.89,0.532632,5.28039,0
1016,368,8,8,2351.84,0.394822,4.76728,0
1016,376,8,8,5594.12,0.527027,4.82978,0
896,256,8,16,451.038,0.0620053,4.13587,0
912,256,8,16,32660.3,0.677725,6.28989,0
920,256,8,16,5811.75,0.460199,5.60708,0
960,256,8,16,2365.81,0.3,5.24025,0
976,256,16,8,10370.2,0.60841,6.03782,0
976,264,16,8,8848.27,0.574419,5.81084,0
912,272,8,16,24086.4,0.66309,6.18719,0
984,272,8,16,2910.86,0.584459,5.26308,0
992,272,16,16,2772.9,0.616747,5.29385,0
1008,272,16,16,2190.28,0.392701,5.37634,0
904,288,8,16,14733,0.553459,5.9879,0
928,288,8,16,8703.78,0.432768,5.94375,0
952,288,8,16,11448.6,0.608295,5.99685,0
960,296,16,8,2835.46,0.561644,5.09846,0
904,304,8,8,2434.28,0.35942,4.82822,0
952,304,8,16,2513.15,0.445573,5.17775,0
1008,304,16,16,6965.16,0.703919,5.95557,0
896,312,8,8,14724.2,0.595238,5.43336,0
976,320,8,8,753.75,0.188785,4.46698,0
984,320,8,8,2037.81,0.368421,4.78477,0
976,328,8,8,6223.13,0.565101,5.19102,0
912,336,16,16,2321.61,0.500816,5.32076,0
928,336,16,16,1137.55,0.353135,4.92748,0
1008,336,16,16,1094.09,0.288889,4.87888,0
936,352,8,32,2410.32,0.37746,5.3666,0
960,352,8,16,1698.54,0.42029,4.98405,0
984,352,8,16,2472,0.401905,5.32966,0
992,352,8,16,2251.49,0.334282,5.06855,0
1000,352,16,16,3167.97,0.49697,5.56308,0
1016,352,8,16,1093.49,0.320624,4.58406,0
960,368,8,16,1467.03,0.346429,4.75665,0
968,368,16,16,3103.18,0.563055,5.41244,0
984,368,8,16,2108.4,0.426644,5.13359,0
992,368,8,16,3480.66,0.393007,5.4634,0
1000,368,16,16,3752.36,0.386139,5.66793,0
976,288,16,16,2190.48,0.548077,5.19235,0
960,304,16,16,2835.28,0.500975,5.47418,0
976,304,16,16,1927.64,0.408124,5.26154,0
960,320,16,16,2061.04,0.403315,5.27839,0
960,336,16,16,2544.35,0.442623,5.3764,0
904,256,4,16,4718.22,0.247889,4.66911,1
908,256,4,16,15970.6,0.514748,5.57016,1
968,256,8,8,2608.69,0.293276,4.92923,1
968,264,8,8,9518.17,0.471376,5.24586,1
964,272,8,8,17662.8,0.582463,5.37086,1
976,272,8,8,3779.39,0.455399,4.78931,1
968,280,8,8,1645.62,0.292359,4.59314,1
924,288,4,8,1063.23,0.211568,4.05423,1
960,288,8,8,5410.85,0.673333,5.00352,1
912,296,16,4,19122,0.578758,5.40211,1
912,300,16,4,9714.39,0.539623,5.27711,1
896,304,4,8,43832.1,0.554585,4.35141,1
900,304,4,8,32644,0.649813,4.8125,1
912,304,4,8,14531.6,0.464286,4.6875,1
916,304,8,8,8499.81,0.489144,5.20282,1
908,312,4,8,6997.62,0.574803,4.3125,1
920,312,8,8,5007.64,0.448795,5.25352,1
984,332,8,4,9619.75,0.468785,4.60141,1
976,336,4,8,2879.94,0.429119,4.41391,1
988,336,4,8,10558,0.446809,4.2622,1
984,344,8,8,5040.5,0.472727,5.17923,1
904,256,8,16,22047.2,0.522472,5.87969,1
928,256,16,16,6511.43,0.458007,5.91685,1
944,256,16,16,2045.05,0.357542,5.27072,1
968,256,8,16,6627.49,0.471376,5.55027,1
992,256,32,8,5286.76,0.59596,5.68011,1
992,264,32,8,6877.39,0.659355,5.97564,1
896,272,8,16,9861.5,0.439932,4.56843,1
904,272,8,16,9430.75,0.488061,5.83775,1
920,272,8,16,9446.57,0.491525,5.75852,1
928,272,16,16,12335.5,0.495434,6.19575,1
1048,272,8,4,11413.5,0.433678,4.60141,0
1060,272,8,8,9590.26,0.372071,5.4882,0
1088,272,8,16,9304.49,0.425306,5.98376,0
1096,272,8,16,7190.97,0.359664,5.72729,0
1112,272,8,16,7383.03,0.520388,5.69478,0
1136,272,4,8,16972,0.498886,4.625,0
1148,272,4,8,5749.55,0.355932,4.4375,0
1120,276,8,8,16445.2,0.622984,5.48407,0
1128,276,8,8,6525.69,0.461538,5.35751,0
1104,280,8,8,10051.5,0.367867,5.45695,0
1136,280,4,8,5727.18,0.334138,4.51532,0
1148,280,4,8,1644.7,0.214794,4.1875,0
1080,284,8,4,7856.06,0.242272,4.625,0
1072,288,4,16,13992,0.481203,5.4257,0
1096,288,8,8,8180.07,0.360568,5.22227,0
1112,288,4,8,4671.5,0.363995,3.96814,0
1136,288,4,4,1067.48,0.137107,3.75,0
1140,288,8,4,9896.71,0.399558,4.45282,0
1148,288,4,4,517.312,0.100424,3.32782,0
1040,292,8,4,4247.64,0.234592,4.66391,0
1056,292,8,8,19649.6,0.502321,5.5507,0
1144,292,8,8,1080.97,0.205696,4.44183,0
1040,296,8,4,3921,0.273478,4.32782,0
1064,296,8,8,13548.5,0.441441,5.46461,0
1080,296,8,8,13654.3,0.446648,5.45282,0
1088,296,8,8,4641.1,0.363636,5.09727,0
1104,296,4,8,307.483,0.137931,3.70675,0
1040,300,8,4,3939.79,0.340733,4.51532,0
1040,304,16,4,9253.9,0.554945,5.4882,0
1084,304,4,4,12495.9,0.291096,3.57782,0
1104,304,4,16,8837.51,0.481153,4.98251,0
1084,308,4,8,7203.22,0.418968,4.75,0
1040,312,4,8,2207.96,0.214286,4.26532,0
1044,312,8,8,9452.79,0.698925,5.28891,0
1052,312,4,8,1025.06,0.203911,4.05423,0
1068,312,4,8,3703.84,0.421429,3.96814,0
1092,312,4,8,1015.81,0.274247,3.71814,0
1132,312,4,8,6831.74,0.422222,4.51532,0
1084,316,4,4,10711.1,0.376019,3.875,0
1024,320,16,8,11524.9,0.534759,5.76111,0
1056,320,8,8,3830.36,0.454798,5.05267,0
1068,320,4,16,8548.54,0.507389,5.29657,0
1080,320,4,16,1747.51,0.309816,4.69102,0
1084,320,4,16,2651.34,0.450808,4.89798,0
1128,320,8,4,3753.76,0.345133,4.32782,0
1024,328,16,8,4598.32,0.47013,5.43598,0
1056,328,8,8,6335.8,0.512605,5.28477,0
1092,328,4,8,411.309,0.130148,3.61754,0
1128,332,8,4,7084.41,0.509601,4.45282,0
1032,336,16,4,5207.89,0.375367,5.24586,0
1048,336,4,16,3462.96,0.349727,5.07782,0
1052,336,4,16,1972.12,0.241461,4.70282,0
1056,336,8,4,4712.3,0.385013,4.5,0
1064,336,4,16,1837.99,0.278325,4.6621,0
1068,336,4,16,9437.38,0.542443,5.26532,0
1076,336,8,8,596.734,0.175292,4.24304,0
1128,336,8,8,4044.13,0.302997,5.17923,0
1144,336,4,16,4379.28,0.388658,5.10337,0
1032,340,16,8,6180.63,0.499361,5.66764,0
1136,340,8,8,1218.31,0.175538,4.62127,0
1072,344,4,8,21804.8,0.51773,4.60141,0
1032,348,16,4,8658.8,0.443275,5.4257,0
1056,348,8,4,4063.3,0.497053,4.35141,0
1136,348,8,4,3655.06,0.310345,4.375,0
1040,352,8,8,7190.52,0.465558,5.26532,0
1048,352,8,16,4583.05,0.4156,5.49387,0
1060,352,4,16,2760.23,0.286822,5.02298,0
1076,352,4,16,3861.76,0.411321,4.96658,0
1128,352,8,8,6205.06,0.409038,5.25352,0
1136,352,8,8,3042,0.370861,5.07368,0
1144,352,4,16,12012.3,0.508274,5.30836,0
1148,352,4,16,2409.55,0.190332,4.92767,0
1040,360,8,16,6369.36,0.584527,5.73986,0
1080,360,8,8,2239.61,0.373534,4.89642,0
1128,360,8,16,4127.06,0.323108,5.37731,0
1136,360,8,16,9349.42,0.534884,5.81318,0
1024,368,4,16,1714.68,0.285714,4.84092,0
1028,368,8,16,2810.07,0.454015,5.31293,0
1036,368,4,16,9391.75,0.399776,5.14798,0
1048,368,8,16,15267.7,0.595349,6.1531,0
1064,368,4,16,11422.4,0.521348,5.4257,0
1088,368,8,8,5581.26,0.467593,4.99173,0
1116,368,4,8,4990.68,0.338061,4.53891,0
1120,368,4,16,3525.77,0.313175,4.99173,0
1124,368,4,16,6638.65,0.473939,5.16743,0
1144,368,8,8,2866,0.241379,4.86517,0
1040,376,8,8,9797.56,0.497048,5.40211,0
1088,376,8,8,3769.58,0.446254,4.90821,0
1096,376,8,8,1649.57,0.320574,4.68533,0
1128,376,4,8,8231.04,0.411364,4.55423,0
1132,376,8,8,4398.54,0.265469,5.23251,0
1140,376,4,8,9652.02,0.399347,4.75,0
1144,376,8,8,2990.19,0.297851,4.70257,0
1064,256,8,16,4737.23,0.378911,5.46469,0
1056,272,4,16,6310.97,0.356657,5.27298,0
1068,272,4,16,19904.1,0.518519,5.33805,0
1072,272,16,4,29646.6,0.562738,5.45695,0
1120,272,16,4,25499.8,0.531957,5.60141,0
1140,272,8,16,10870.9,0.496881,5.97532,0
1048,280,8,8,12236.5,0.32574,5.49586,0
1120,284,16,4,6893.84,0.537234,5.37852,0
1048,288,8,8,24123.3,0.536524,5.6132,0
1048,296,8,8,5402.98,0.344473,5.22993,0
1136,300,16,4,1274.94,0.275495,4.57822,0
1024,304,16,8,6166.69,0.436796,5.56311,0
1056,304,4,16,2994.85,0.330049,4.91366,0
1060,304,8,16,4153.86,0.624082,5.38866,0
1072,304,4,16,1601.49,0.2103,4.75962,0
1076,304,8,16,5891.95,0.425403,5.57485,0
1088,304,8,8,6480.52,0.464986,5.11361,0
1096,304,8,8,1248.36,0.234043,4.54697,0
1112,304,8,16,16847.1,0.44455,5.8913,0
1120,304,16,8,2469.33,0.30343,5.29284,0
1024,312,16,8,7441.07,0.52394,5.84188,0
1096,312,8,8,1215.51,0.232964,4.64682,0
1040,320,16,16,3203.13,0.46103,5.5553,0
1072,320,8,16,9901.6,0.572707,5.83568,0
1088,320,8,8,610.109,0.209125,4.08175,0
